season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,PC,1,PD Salt,Phil Salt,77,47,100,11,0,163.82,False,True,{},,not out,,
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,PC,1,WG Jacks,Will Jacks,6,4,6,1,0,150.00,False,False,"{'wickets': 1, 'runs': 9}",0.5,c &dagger;Cox b Jansen,"<strong>edged and taken!</strong> Back of a length delivery hung way outside off stump. Jacks follows it away from his body and does well to reach it actually. But that means he can only feather it through to the keeper, who takes that one in front of first slip!",
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,PC,1,RR Rossouw,Rilee Rossouw,4,3,7,1,0,133.33,False,False,"{'wickets': 2, 'runs': 14}",1.4,c Crane b Magala,"<strong>in the air, and taken!</strong> Back of a length delivery on middle and leg stump that cramps the batter for room and also hurries onto him a touch. Rossouw is late on the stroke and gets a top edge that lobs tamely towards backward point. The Capitals are in some early trouble now!",
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,PC,1,TB de Bruyn,Theunis de Bruyn,19,12,19,1,1,158.33,False,False,"{'wickets': 3, 'runs': 45}",4.4, b Baartman,"<strong>knocks him over with a ripper!</strong> Length delivery in the channel that decks back into the batter sharply. de Bruyn looks for the drive on the up and does so without foot movement, leaving a gap between bat and pad. The ball breezes through that gap and then flattens middle stump!",
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,PC,1,S Muthusamy,Senuran Muthusamy,13,16,26,0,0,81.25,False,False,"{'wickets': 4, 'runs': 80}",9.2,c Jansen b Markram,"<strong>taken comfortably at deep mid wicket!</strong> Given a bit of air on a full length just outside off stump. Muthusamy has a swipe across the line but does not quite get to the pitch of the ball. It skews off the top edge and lobs towards deep mid wicket, where Jansen takes a comfortable catch!",
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,PC,1,S Dadswell,Shane Dadswell,0,1,2,0,0,0.00,False,False,"{'wickets': 5, 'runs': 80}",9.3,c Baartman b Markram,<strong>two in two for Markram!</strong> Length delivery on middle and leg stump that seems to hold in the surface a touch. Dadswell looks to heave it over cow corner but is early into the stroke. The ball spoons up off the top edge and Baartman does the rest at short fine leg!,
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,PC,1,JDS Neesham,James Neesham,37,28,36,4,1,132.14,False,False,"{'wickets': 6, 'runs': 157}",17.5,c Markram b Baartman,"<strong>holes out to long on!</strong> Low full toss slanted across the batter outside off stump. Neesham looks to fetch it and deposit it over long. The angle, though, means that he toe-ends it straight to long on, where Markram dives forward and completes the catch!",
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,PC,1,WD Parnell,Wayne Parnell,29,9,10,2,3,322.22,True,True,{},,not out,,
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,JT Smuts,JJ Smuts,66,51,72,6,4,129.41,False,False,"{'wickets': 5, 'runs': 133}",16.5,c Bosch b Rashid,"<strong>Rashid gets Smuts!</strong> Quicker and flatter outside off stump again. Smuts looks to go leg side but the angle is always against him. In the end, he slices it straight to backward point, where Bosch makes no mistake!",
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,SJ Erwee,Sarel Erwee,1,3,6,0,0,33.33,False,False,"{'wickets': 1, 'runs': 2}",1.1,c Jacks b Parnell,<strong>Parnell breaks through!</strong> Back of a length delivery outside off stump that sticks in the surface and shapes away a touch too. Erwee looks to work it to leg but ends up getting a tame leading edge that is gobbled up by Jacks at mid off!,
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,JM Cox,Jordan Cox,5,11,15,1,0,45.45,False,False,"{'wickets': 2, 'runs': 21}",4.3,c Parnell b Nortje,"<strong>another very soft dismissal!</strong> Back of a length delivery at the stumps that holds in the surface, and it looks like Cox has not read the knuckle-ball either.. Cox is too early into the stroke and chips it straight down mid on's throat!",
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,AK Markram,Aiden Markram,5,8,14,1,0,62.50,True,False,"{'wickets': 3, 'runs': 34}",7.3,c Bosch b Neesham,"<strong>straight to the fielder!</strong> Length angled into the batter on middle and leg stump. Markram's eyes light up and he looks to whip it over deep square leg. This time, though, he does not quite get the timing he desires and hits it straight to deep square leg!",
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,T Stubbs,Tristan Stubbs,23,11,14,2,2,209.09,False,False,"{'wickets': 4, 'runs': 68}",10.2, b Nortje,"<strong>cleans him up with a 151 kph corker!</strong> Full and fast at the stumps. Stubbs looks to tonk that one into next week but he is just too late on the stroke. The ball breezes past the bat and then thunders into off stump! The bails go flying, and that is just the wicket the Capitals needed!",
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,TB Abell,Tom Abell,40,24,42,4,1,166.66,False,True,{},,not out,,
2023,1343943,SEC v PC,PC,SEC,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,2,JK Fuller,James Fuller,27,12,17,2,1,225.00,False,True,{},,not out,,
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,JN Malan,Janneman Malan,5,12,12,0,0,41.66,False,False,"{'wickets': 2, 'runs': 8}",2.5,c Mulder b Pretorius,"<strong>another very soft dismissal!</strong> Full toss outside off stump and Malan could have hit that literally anywhere. Instead, he has a loose waft at it and clinks it straight to the fielder in the ring at extra cover. The Super Kings are now in a spot of bother!",
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,RR Hendricks,Reeza Hendricks,1,3,6,0,0,33.33,False,False,"{'wickets': 1, 'runs': 4}",1.2,c &amp; b Maharaj,"<strong>soft dismissal!</strong> Tossed up on a full length on leg stump and that one sticks in the surface just enough to get the better of Hendricks. He closes the bat face early too, and is deceived in the air, offering a tame catch to Maharaj, who dives forward and sends Hendricks on his way!",
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,F du Plessis,Faf du Plessis,39,33,53,3,0,118.18,True,False,"{'wickets': 5, 'runs': 99}",13.6,c Mayers b Dananjaya,<strong>holes out to deep mid wicket!</strong> Back of a length delivery on leg stump that sticks in the surface ever so slightly. du Plessis looks to go over cow corner but the lack of pace means that he mistimes it a touch. Mayers makes up ground to his left and completes a smart catch!,
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,K Verreynne,Kyle Verreynne,10,9,12,2,0,111.11,False,False,"{'wickets': 3, 'runs': 25}",5.3,c Maharaj b Subrayen,"<strong>Verreynne bites the dust!</strong> Flighted on a length outside off stump, and it seems like Verreynne has not quite picked the flight well. He tries to help it into the leg side but does not get to the pitch of the ball at all. The ball also sticks in the surface and takes the leading edge before nestling into Maharaj's palms at point!",
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,L Gregory,Lewis Gregory,2,3,4,0,0,66.66,False,False,"{'wickets': 4, 'runs': 27}",5.6,c Maharaj b Subrayen,"<strong>another leading edge, and another batter perishes!</strong> Flighted beautifully on a length outside off stump. Gregory, much like Verreynne, is not to the pitch of the ball, yet, tries a swish across the line. The ball flies off the leading edge and lobs towards point, where the fielder does the rest!",
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,D Ferreira,Donovan Ferreira,82,40,62,8,5,205.00,False,True,{},,not out,,
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,R Shepherd,Romario Shepherd,40,19,33,2,4,210.52,False,False,"{'wickets': 6, 'runs': 186}",19.5, b Holder,<strong>knocks him over!</strong> Slower yorker at the stumps that dips and drops on the batter very late. Shepherd swings for the hills but is always too early into the stroke. The ball squirms past the bat and kisses the top of middle and off stump!,
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,GHS Garton,George Garton,4,1,1,1,0,400.00,False,True,{},,not out,,
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,KR Mayers,Kyle Mayers,39,29,57,2,3,134.48,False,False,"{'wickets': 1, 'runs': 98}",10.6,st &dagger;Verreynne b Phangiso,"length delivery angled across the batter just outside off stump. Mayers has another mighty swing at it, only to connect with fresh air. He seems to over-balance a touch, and Verreynne quickly whips off the bails. In fact, Verreynne is quite confident he has gotten his man! <strong>Indeed!</strong> <strong>There is nothing behind the line when the ball are taken off, and Mayers has to go!</strong>",
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,Q de Kock,Quinton de Kock,78,52,68,5,5,150.00,True,False,"{'wickets': 2, 'runs': 126}",13.6,c &amp; b Ferreira,"<strong>soft dismissal! And guess who has broken this game open? Yes, it is Ferreira!</strong> Slowed up a touch on a full length on leg stump. de Kock looks to work to leg but closes his bat face just a tad early. The ball spoons up off the leading edge and Ferreira completes a fairly regulation return catch!",
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,H Klaasen,Heinrich Klaasen,20,21,29,1,0,95.23,False,False,"{'wickets': 3, 'runs': 153}",17.6,c du Plessis b Joseph,"<strong>in the air, and taken! Klaasen perishes!</strong> Back of a length delivery on leg stump that rushes onto Klaasen and gets big on him. He looks to muscle it over mid off but only manages to clink it straight to du Plessis! Another massive moment in the game!",
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,PWA Mulder,Wiaan Mulder,10,9,20,0,1,111.11,False,False,"{'wickets': 4, 'runs': 153}",18.1,c Phangiso b Siboto,"<strong>and Siboto repays du Plessis' faith!</strong> High full toss outside off stump. Mulder swings at it because he has no other option. He loses his shape, though, and slices it badly. Phangiso settles himself at extra cover and completes the catch! The umpires confer with each other about it being a No ball for height before sending Mulder on his way!",
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,JO Holder,Jason Holder,2,4,18,0,0,50.00,False,True,{},,not out,,
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,D Pretorius,Dwaine Pretorius,14,6,14,0,2,233.33,False,False,"{'wickets': 5, 'runs': 173}",19.5,lbw b Joseph,"searing yorker on middle and leg stump. Pretorius walks across his stumps and in the end, is unable to access the ball. It kisses the outside of the pad and then flies through to the keeper. Joseph appeals for the lbw, and sees the umpire raise his finger too! <strong>Nothing on Ultra Edge, and Ball Tracking returns with three reds! Pretorius has to make the long walk back!</strong>",
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,KMA Paul,Keemo Paul,1,1,2,0,0,100.00,False,True,{},,not out,,
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,WJ Lubbe,Wihan Lubbe,3,8,12,0,0,37.50,False,False,"{'wickets': 1, 'runs': 9}",2.3,c Linde b Archer,"<strong>Archer breaks through!</strong> Back of a length delivery on middle and leg stump that hurries onto the batter. Lubbe has a swipe across the line but is awfully late on the stroke. The ball pings off the higher part of the bat and lobs towards mid on, where Linde runs in and completes a superb catch diving forward!",
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,JC Buttler,Jos Buttler,51,42,71,6,1,121.42,False,False,"{'wickets': 4, 'runs': 104}",15.1, b Stone,"<strong>cleans him up!</strong> Full toss that hones in on the stumps. Buttler walks across his stumps and looks for the cute lap over the keeper. He is just a little late on the stroke, though, and for once, misses his lap stroke. The ball breezes past the bat and smashes into middle stump!",
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,JJ Roy,Jason Roy,13,14,23,2,0,92.85,False,False,"{'wickets': 2, 'runs': 45}",6.6,c Rashid Khan b Jansen,"<strong>in the air, and taken!</strong> Length delivery just outside off stump and Roy continues swinging. This time, too, he is early into the stroke and toe-ends it horribly. The ball goes miles up towards mid on, where Rashid settles himself and completes the catch!",
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,DJ Vilas,Dane Vilas,6,7,11,1,0,85.71,False,False,"{'wickets': 3, 'runs': 56}",9.2, b Stone,<strong>middle stump has been knocked out of the ground!</strong> Length delivery on middle and off stump that nips back sharply. Vilas has a waft at it without any foot movement and leaves a massive gap between bat and pad. The ball exploits that space and flattens middle stump!,
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,DA Miller,David Miller,42,31,41,4,1,135.48,True,False,"{'wickets': 5, 'runs': 133}",18.3,c Linde b Archer,"<strong>straight to the fielder!</strong> Dug into the track on middle and leg stump. Miller backs away and looks to thump it over deep cover point. He does not quite get the elevation, though, and despite hitting the shorter boundary, he hits it straight down the sweeper's throat",
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,EJG Morgan,Eoin Morgan,19,15,21,1,1,126.66,False,False,"{'wickets': 7, 'runs': 142}",19.6,run out (Curran/&dagger;Roelofsen),"yorker outside off stump. Morgan drills it down to long off, and has no option but to go for the second. Fortuin makes it comfortably at the bowler's end but Morgan is a couple of yards short at the other end. Sums up the Royals' innings today!",
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,FD Adams,Ferisco Adams,0,1,2,0,0,0.00,False,False,"{'wickets': 6, 'runs': 133}",18.4,c Rickelton b Archer,"<strong>two in two for Archer!</strong> Superb slower delivery on a full length just outside off stump, and Adams has no clue about this one. He is at least a week early into the stroke and clinks it. The ball lobs tamely towards extra cover, where Rickelton does the rest!",
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,BC Fortuin,Bjorn Fortuin,1,3,7,0,0,33.33,False,True,{},,not out,,
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,D Brevis,Dewald Brevis,70,41,73,4,5,170.73,False,True,{},,not out,,
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,RD Rickelton,Ryan Rickelton,42,33,44,5,1,127.27,False,False,"{'wickets': 1, 'runs': 90}",10.4, b Simmonds,"<strong>knocks him over!</strong> Full, fast and angling into the batter at the stumps. Rickelton is taken aback by the pace and is horribly late on the stroke. The ball breezes past the bat, kisses the pad and then sends off stump flying! What a comeback by the youngster!",
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,SM Curran,Sam Curran,20,16,20,1,2,125.00,False,False,"{'wickets': 2, 'runs': 120}",14.1,c Miller b Codi Yusuf,"<strong>high in the air, and taken at long on!</strong> Length delivery just outside off stump. Curran has a massive hack at it but looks like he has not quite picked the slower one. He slices it miles up into the air towards long on, where Miller settles himself and completes the catch!",
